,City,Lat,Lng,Max Temp,Humidity,Cloudliness,Wind Speed,Country,Date
0,Albany,-64.72471475314151,107.20771492974143,8.71,93.0,100.0,21.54,AU,1650969044.0
1,Progreso,24.64122700974316,-90.52399211453631,77.45,84.0,0.0,14.61,MX,1650907845.0
2,Comodoro rivadavia,-44.148168099293855,-67.63834851281007,54.5,41.0,100.0,20.45,AR,1650918646.0
3,Luderitz,-31.31789476539067,0.7582800038504729,65.55,67.0,100.0,14.9,NA,1650929446.0
4,Yangambi,-0.07105425865209725,23.78976263888427,69.53,99.0,88.0,2.04,CD,1650936647.0
5,Barrow,82.69140539291638,-155.2200564911624,3.43,91.0,70.0,5.66,US,1650893448.0
6,Amderma,73.97461239414369,60.00951195974264,2.25,86.0,97.0,2.26,RU,1650943848.0
7,Tigre,10.768337928304163,-78.31002730102792,81.91,78.0,87.0,3.44,PA,1650911449.0
8,Beroroha,-21.2695587314672,44.26383347056162,73.9,87.0,86.0,4.21,MG,1650940250.0
9,Yellowknife,76.59961794160228,-99.95624980428046,7.93,82.0,94.0,7.16,CA,1650911450.0
10,Ussel,45.78878593324444,2.5953033100000766,45.82,98.0,51.0,3.42,FR,1650936651.0
11,Zlatoust,54.81305794266521,59.47407027699805,42.98,89.0,100.0,4.63,RU,1650947452.0
12,Ushuaia,-68.28543969303561,-30.569337081935515,15.94,100.0,99.0,3.27,AR,1650922253.0
13,Saint george,30.23540402442795,-46.92172076871026,66.85,70.0,97.0,20.87,BM,1650918653.0
14,Punta arenas,-52.75483272606638,-80.82891622700512,39.4,59.0,100.0,30.85,CL,1650911454.0
15,Boende,-1.8669585608911348,20.66170316793199,70.27,98.0,100.0,0.81,CD,1650933055.0
16,Englewood,26.032704080510968,-83.23955822008907,76.1,80.0,0.0,7.02,US,1650915055.0
17,Illoqqortoormiut,88.61207349861371,-35.82183398369975,-7.31,100.0,89.0,7.65,GL,1650922256.0
18,Mahon,39.52247963973326,3.813982960562271,60.35,75.0,6.0,4.68,ES,1650936657.0
19,Bluff,-60.162121919913716,170.33102280752848,25.52,78.0,100.0,32.48,NZ,1650969057.0
20,Camacha,33.33494473084498,-15.928846843002077,61.88,71.0,20.0,14.16,PT,1650933058.0
21,Rikitea,-67.19886837608755,-118.47024257920015,32.36,94.0,100.0,30.58,PF,1650900659.0
22,Carroll,42.36965657469506,-94.71569418379863,46.26,42.0,99.0,13.91,US,1650911459.0
23,Port lincoln,-36.87784828869643,135.96982054586192,63.99,86.0,26.0,16.37,AU,1650963660.0
24,Qaanaaq,88.1896706670249,-66.6493843941255,-1.35,97.0,100.0,8.12,GL,1650915061.0
25,Khatanga,77.44145925201082,103.91312672505876,3.29,92.0,100.0,14.81,RU,1650954661.0
26,North platte,40.488485659876886,-101.03212077188418,63.7,20.0,58.0,6.89,US,1650911462.0
27,Torbay,48.09566416008835,-42.404733411845996,49.41,79.0,94.0,24.09,CA,1650918662.0
28,Souillac,-57.837484870659765,77.37138101044093,33.06,84.0,28.0,27.67,MU,1650947463.0
29,Dikson,87.19300255477512,79.6730956012799,-13.65,99.0,54.0,7.58,RU,1650947464.0
30,Faanui,-8.256240216538487,-159.2857035436573,82.53,76.0,29.0,17.69,PF,1650893464.0
31,Murgab,37.28005821657594,63.021108299535655,68.83,30.0,76.0,11.5,TM,1650947465.0
32,Smirnykh,49.912247972501575,143.34896992463996,31.26,66.0,73.0,5.17,RU,1650969065.0
33,Tasiilaq,71.91890940142213,-38.04035311565377,-20.54,100.0,100.0,4.63,GL,1650922266.0
34,Ahipara,-34.80287979147805,166.0498590843829,65.71,68.0,43.0,12.77,NZ,1650969067.0
35,Deniliquin,-34.31154486324636,144.70877748301598,66.15,60.0,99.0,16.98,AU,1650965468.0
36,Busselton,-37.35997402465364,86.23132197624182,55.89,74.0,9.0,13.58,AU,1650951068.0
37,Mys shmidta,75.7916459959877,-173.66412379745853,7.68,89.0,65.0,6.11,RU,1650886269.0
38,Nikolskoye,53.432346703354796,172.64478353848858,38.19,96.0,100.0,19.22,RU,1650897070.0
39,Jian,26.942577676810828,115.60514167249056,75.87,88.0,41.0,4.7,CN,1650958271.0
40,Vaini,-49.374692450326854,-168.32206279888604,46.47,74.0,76.0,50.04,TO,1650889871.0
41,Lebrija,37.054932554633055,-6.150101174370292,63.16,76.0,98.0,3.13,ES,1650936672.0
42,Arraial do cabo,-37.43607255427785,-29.199140864914767,63.23,66.0,30.0,10.25,BR,1650922272.0
43,Ixtapa,7.081486042935069,-106.77094847784765,81.95,69.0,85.0,4.74,MX,1650904273.0
44,Sao felix do xingu,-6.497254066992042,-50.574227912574514,71.01,95.0,38.0,1.45,BR,1650918674.0
45,Makakilo city,4.751622466151872,-165.22534523582908,81.41,78.0,1.0,19.66,US,1650889875.0
46,Balaquid,11.437419330110842,124.52547236554562,78.93,91.0,99.0,4.81,PH,1650958276.0
47,Provideniya,54.030836699111035,-174.4997629545699,39.07,89.0,74.0,20.49,RU,1650886276.0
48,Sioux lookout,49.60871790967266,-92.16713998669461,21.06,94.0,100.0,9.6,CA,1650911477.0
49,Saint-philippe,-65.49182960824095,75.09778225672548,-6.59,77.0,71.0,4.61,RE,1650947478.0
50,Puerto ayora,-11.371984811391954,-112.23698282305804,76.75,67.0,2.0,13.53,EC,1650904279.0
51,Atuona,-6.199667371422251,-141.07281142375143,79.54,77.0,87.0,15.79,PF,1650895280.0
52,Ancud,-41.825898702135355,-80.56764137805126,51.33,66.0,96.0,31.79,CL,1650911481.0
53,Tsihombe,-33.700723455396364,47.60792589755505,71.19,89.0,14.0,21.0,MG,1650940281.0
54,Warri,4.796924266704579,4.5022152648234055,83.03,79.0,36.0,12.21,NG,1650929482.0
55,Mount isa,-22.359434101812198,136.7805754441457,72.05,69.0,62.0,9.73,AU,1650963683.0
56,Flagstaff,36.14142013259149,-112.19000202959405,66.31,14.0,34.0,4.52,US,1650904284.0
57,Tuktoyaktuk,85.81277652034524,-125.63436723444784,5.38,88.0,100.0,6.51,CA,1650900684.0
58,Nova odesa,47.501985993101925,31.77668900773216,50.47,76.0,65.0,7.83,UA,1650940285.0
59,Pevek,70.66358885934025,167.83584936463984,17.69,88.0,100.0,16.87,RU,1650969086.0
60,Hilo,4.8188736688725555,-154.41456740379468,80.83,75.0,86.0,17.47,US,1650893486.0
61,Cabedelo,-6.58305167554299,-34.67098492916358,81.36,77.0,13.0,16.91,BR,1650922287.0
62,Sao filipe,10.158565645749235,-33.94872192264941,77.36,80.0,99.0,15.97,CV,1650922288.0
63,Barentsburg,83.53289939966774,2.7939634882309576,-2.25,96.0,100.0,10.2,SJ,1650929488.0
64,Riyadh,23.854969088391314,46.2159046759792,67.28,48.0,100.0,9.73,SA,1650940289.0
65,Cape town,-36.76821291900653,15.829057533660205,61.5,60.0,95.0,14.9,ZA,1650933090.0
66,New norfolk,-47.99645415191354,139.62033726230015,50.83,80.0,100.0,10.27,AU,1650961891.0
67,Jamestown,-23.259778313876538,-12.475891007205774,73.11,69.0,1.0,15.84,SH,1650925892.0
68,Sao joao da barra,-25.659192497693255,-35.14838561850604,73.74,78.0,62.0,17.45,BR,1650922292.0
69,Dingle,47.71300456640893,-17.715386069357464,55.72,85.0,100.0,16.42,IE,1650925893.0
70,Andria,41.19125172002626,16.333317292494712,55.72,70.0,11.0,4.56,IT,1650936694.0
71,Port elizabeth,-56.133553225755236,27.822288363029145,32.34,71.0,100.0,18.14,ZA,1650936694.0
72,Sur,21.337330796521613,62.48310348918301,83.21,70.0,0.0,14.14,OM,1650943895.0
73,Hasaki,30.063758314535278,147.35283522057654,70.57,94.0,87.0,7.85,JP,1650965496.0
74,Talnakh,70.06935816872715,94.34031246880102,1.94,92.0,100.0,4.52,RU,1650954696.0
75,Ribeira grande,38.68194084878664,-39.77168730897961,62.31,86.0,89.0,21.32,PT,1650918697.0
76,Victoria,-10.47216148982531,63.688433985548585,81.25,79.0,52.0,9.55,SC,1650943898.0
77,Avarua,-53.411935021636886,-165.51444706563217,40.73,64.0,84.0,40.58,CK,1650889898.0
78,Pauini,-8.273132731507204,-65.7560832921288,77.97,87.0,99.0,3.06,BR,1650915099.0
79,Belushya guba,79.69961467625717,57.75877644370439,-11.42,99.0,100.0,8.39,RU,1650940300.0
80,Kahului,25.47562230718235,-154.2739458675725,72.63,76.0,45.0,17.18,US,1650893501.0
81,Guerrero negro,15.525660105444459,-126.8708073838406,73.0,75.0,96.0,18.34,MX,1650900702.0
82,Entre rios,-21.160422909567245,-64.06804963222538,73.81,62.0,76.0,3.33,BO,1650915102.0
83,Karaul,73.87199766995224,84.59415449773388,9.88,95.0,100.0,5.53,RU,1650954703.0
84,Marrakesh,31.008831007155337,-6.489787378147184,68.88,44.0,99.0,8.19,MA,1650929504.0
85,Laguna,-38.7399316987738,-36.832744646587486,64.67,84.0,67.0,21.25,BR,1650922304.0
86,Teluk nibung,3.541279978092888,99.89824071609627,83.86,73.0,100.0,6.24,ID,1650954705.0
87,Vostok,51.15459430354136,152.08419264750455,33.35,85.0,97.0,30.4,RU,1650965505.0
88,Lompoc,22.37555978913548,-134.35481005298186,66.65,74.0,99.0,18.59,US,1650897106.0
89,Tartagal,-22.40703149530917,-63.43513048904495,76.01,78.0,88.0,2.44,AR,1650918707.0
90,Mataura,-79.71589393916308,-165.2134423270892,-8.79,94.0,95.0,11.77,PF,1650972707.0
91,Ilhabela,-26.157407302564593,-43.48198320834891,75.24,65.0,3.0,17.09,BR,1650918708.0
92,Mahanje,-9.801471938286355,35.54381457394746,63.79,97.0,100.0,0.81,TZ,1650940309.0
93,The pas,53.91885327190451,-102.06253618170292,30.4,57.0,0.0,8.05,CA,1650907909.0
94,Vrangel,42.1620641158967,133.17897188004628,44.06,97.0,100.0,1.66,RU,1650961910.0
95,Kapaa,7.463249199252587,-173.747907286667,81.1,82.0,23.0,19.39,US,1650886311.0
96,Agadez,17.60787675197554,7.9886002855938045,83.86,7.0,0.0,8.1,NE,1650933112.0
97,Saleaula,3.326375487964981,-164.06068192712794,80.55,80.0,9.0,18.5,WS,1650889913.0
98,Ngaoundere,7.343368890495469,13.879590350291295,66.79,82.0,86.0,3.42,CM,1650933113.0
99,Klaksvik,78.36272075696749,-4.186571166755897,-6.65,100.0,73.0,7.0,FO,1650929514.0
100,Walcz,53.3168953446704,16.57774370184987,42.3,78.0,90.0,5.68,PL,1650936714.0
101,Codrington,27.349501304815448,-47.771149433048464,71.49,71.0,16.0,21.32,AG,1650918715.0
102,Mahibadhoo,3.758190921949449,68.31653947391652,83.59,72.0,96.0,3.33,MV,1650947516.0
103,Petropavlovsk-kamchatskiy,51.133744895722145,162.63714642016322,34.72,90.0,100.0,19.8,RU,1650969117.0
104,Ust-tsilma,65.81229859137017,52.77282282000462,27.93,93.0,100.0,4.29,RU,1650940317.0
105,Georgetown,-10.615028122131434,-19.92848680267582,80.31,76.0,7.0,15.79,SH,1650925918.0
106,Aklavik,70.05113905398525,-139.99621931482633,31.42,93.0,100.0,4.21,CA,1650897119.0
107,Sitka,52.574974619563676,-136.9722907142431,42.03,86.0,100.0,17.22,US,1650897119.0
108,Pisco,-19.1600962292907,-83.41549392121355,69.64,69.0,100.0,12.53,PE,1650907920.0
109,Abu jubayhah,10.835357461932318,31.801327341749555,84.18,52.0,100.0,10.98,SD,1650936721.0
110,Henniker,43.254335447912666,-71.78937057604169,62.65,47.0,87.0,1.01,US,1650915122.0
111,Bethel,53.67529173602128,-161.37656060818762,40.8,96.0,100.0,15.3,US,1650889922.0
112,Lom sak,16.804873007055164,101.19475817154665,73.15,100.0,0.0,0.0,TH,1650954723.0
113,Hithadhoo,-1.5098827387379004,72.97042084744703,84.13,72.0,100.0,7.02,MV,1650947524.0
114,Lebu,-29.456241974072228,-91.45806554768288,67.89,67.0,59.0,17.36,CL,1650907925.0
115,Taolanaro,-63.56469748008408,61.327085480409465,20.84,79.0,100.0,14.54,MG,1650943926.0
116,Saskylakh,68.59742968030508,117.20068787018675,16.68,85.0,86.0,2.73,RU,1650961926.0
117,Chikwawa,-16.540663276772406,34.31890972811817,68.49,98.0,2.0,3.13,MW,1650936727.0
118,Cidreira,-58.64066084740898,-20.7794649568134,32.76,98.0,100.0,35.48,BR,1650925928.0
119,Hobart,-65.07280556104249,149.6526449502923,1.63,88.0,18.0,11.27,AU,1650965529.0
120,Puerto colombia,13.844784525026853,-75.52417458335403,80.17,81.0,100.0,21.12,CO,1650911529.0
121,Bredasdorp,-67.43390967565685,15.085072410407179,12.69,57.0,3.0,15.79,ZA,1650933130.0
122,Saldanha,-39.36637358192729,5.2381570117392755,56.77,74.0,100.0,10.18,ZA,1650929531.0
123,Porecatu,-22.667212524368153,-51.10498429288458,72.01,76.0,11.0,7.11,BR,1650918732.0
124,Mount gambier,-59.118028550837195,126.69256932315557,35.08,84.0,100.0,15.28,AU,1650958332.0
125,Severo-kurilsk,41.98723283020061,158.98915815493967,45.1,62.0,36.0,25.12,RU,1650969133.0
126,Korla,35.0551350558345,86.74915716210603,27.43,45.0,97.0,6.31,CN,1650958334.0
127,Ulaangom,48.741107349491415,91.04052092880227,23.29,44.0,100.0,2.59,MN,1650954734.0
128,Boundiali,9.413276381200461,-6.800935607991335,79.18,35.0,74.0,3.71,CI,1650929535.0
129,Chuy,-41.54534248834185,-46.23045462359906,61.63,92.0,100.0,23.06,UY,1650918736.0
130,Kaitangata,-46.9044018364731,170.24204813791948,52.43,79.0,93.0,34.58,NZ,1650969136.0
131,Butaritari,18.62053263523677,164.2857776061283,79.79,76.0,5.0,18.25,KI,1650969137.0
132,Whitianga,-35.372633958784164,176.89498847883368,65.68,67.0,2.0,6.85,NZ,1650972738.0
133,Huarmey,-11.576141279637142,-81.07176659388494,70.9,79.0,100.0,13.4,PE,1650911539.0
134,Mishan,45.61696336466491,131.96154404149053,66.45,49.0,35.0,9.4,CN,1650958339.0
135,Sentyabrskiy,46.12000800676063,150.0235907775364,36.07,70.0,57.0,5.32,RU,1650965540.0
136,Loma bonita,18.071794239534228,-95.6855919776714,92.48,42.0,1.0,15.97,MX,1650911541.0
137,East london,-66.7496319587345,46.75914703408185,3.49,95.0,100.0,24.45,ZA,1650940341.0
138,Kodiak,48.568663749095606,-160.40958427883373,43.16,94.0,100.0,21.32,US,1650889942.0
139,Ponta do sol,21.141635623392034,-39.789414672390706,73.96,64.0,71.0,4.61,CV,1650918743.0
140,Antofagasta,-22.230420417117827,-76.34411780542028,65.61,71.0,86.0,12.77,CL,1650911543.0
141,Maxixe,-22.657868328231928,34.04802099584498,71.15,92.0,83.0,3.78,MZ,1650936744.0
142,Katsuura,23.67057616092616,146.61833709401742,78.4,78.0,100.0,18.32,JP,1650965545.0
143,Attawapiskat,56.71324064590229,-83.89031519371498,7.93,82.0,100.0,24.02,CA,1650915145.0
144,Bilma,17.149343101606007,12.622075726358531,83.79,13.0,0.0,0.67,NE,1650933146.0
145,Moree,-28.32920676701349,149.81805932886016,64.49,62.0,100.0,15.59,AU,1650965547.0
146,Bengkulu,-16.382038652672193,90.38956568353785,79.7,72.0,80.0,25.55,ID,1650951147.0
147,Thompson,66.56537796980163,-90.87740488757554,-3.39,94.0,6.0,5.97,CA,1650911548.0
148,Bereda,14.408665753566481,50.094608126006364,83.14,72.0,60.0,8.46,SO,1650940348.0
149,Hermanus,-76.02118673657463,10.797651651704854,-56.63,88.0,30.0,12.28,ZA,1650936749.0
150,Tumannyy,77.01649246818047,36.01394893157888,-1.26,93.0,100.0,14.18,RU,1650936750.0
151,Nuuk,65.19171496016887,-50.19950561555055,19.71,94.0,100.0,5.86,GL,1650922350.0
152,Amos,48.645626889886955,-77.98032149663823,45.28,93.0,100.0,3.71,CA,1650915151.0
153,Fortuna,38.15405639133013,-129.5960990457984,55.89,75.0,100.0,12.35,US,1650897152.0
154,Grand river south east,-18.907443771915396,75.96389660381197,78.6,81.0,88.0,27.49,MU,1650947553.0
155,Tiksi,72.7146752875596,131.5941360276547,3.24,96.0,100.0,3.87,RU,1650961954.0
156,Bitung,0.4056282361641479,125.85489024209437,82.45,73.0,67.0,3.71,ID,1650961954.0
157,Mahebourg,-49.61496577903102,77.28226559235486,39.92,80.0,100.0,27.25,MU,1650947555.0
158,Mbanza-ngungu,-5.239233222508133,15.426036372165896,70.92,97.0,100.0,1.9,CD,1650933156.0
159,Mar del plata,-52.07373667529614,-39.92637230977874,42.4,87.0,67.0,28.59,AR,1650918757.0
160,Kalavad,22.0388685159065,70.38260722286714,76.8,60.0,0.0,7.85,IN,1650949358.0
161,Santa maria,18.75172879541752,-20.321636474814966,68.63,87.0,7.0,14.79,CV,1650925959.0
162,Palu,-0.4143969012019397,120.0561444090473,83.55,71.0,99.0,2.8,ID,1650958360.0
163,Bogotol,56.10444993472075,89.88768869673652,32.14,72.0,67.0,6.11,RU,1650954760.0
164,Upernavik,85.97104281504747,-48.01363190262279,0.59,94.0,100.0,14.58,GL,1650918761.0
165,Port alfred,-59.74844368304234,34.221555733034876,29.55,69.0,75.0,18.77,ZA,1650936762.0
166,Yulara,-21.755506300155517,129.15041595778024,74.53,45.0,19.0,15.3,AU,1650963763.0
167,Longyearbyen,77.90772773174217,20.63232998476863,-12.5,100.0,27.0,10.85,SJ,1650936764.0
168,Maneadero,30.09072337459962,-118.49734420436165,61.38,86.0,0.0,16.26,MX,1650904365.0
169,Fort frances,47.95577319370156,-93.63207422818277,26.85,68.0,100.0,9.22,CA,1650911566.0
170,Krasnoselkup,63.67631259422723,83.33447972206079,10.42,93.0,26.0,4.03,RU,1650947566.0
171,Dingzhou,38.40983125287559,115.22919083956742,70.18,28.0,1.0,13.51,CN,1650958367.0
172,Aksarka,70.68435123139125,68.04759428081559,13.57,98.0,100.0,4.03,RU,1650947568.0
173,Karaman,36.8712619590236,32.67177203157016,45.59,23.0,40.0,1.9,TR,1650940369.0
174,Korsakov,46.50274309856542,142.6158074676195,41.14,75.0,100.0,18.48,RU,1650969170.0
175,Sembakung,4.493023231571186,116.64661885985453,73.92,96.0,99.0,1.01,ID,1650958370.0
176,Yerbogachen,64.02652133391439,108.931927147767,21.43,91.0,92.0,2.24,RU,1650961971.0
177,High level,61.02254123107116,-118.66929895433785,40.01,98.0,100.0,4.36,CA,1650907972.0
178,Atar,21.72718551412096,-9.52866828848849,70.92,35.0,1.0,9.64,MR,1650929573.0
179,Castro,-50.900917611654464,-104.04100147343915,45.82,92.0,100.0,16.64,CL,1650904373.0
180,Santarem,-3.0905519194462414,-54.80171008027152,72.73,98.0,99.0,2.08,BR,1650918774.0
181,Lorengau,17.26749470853636,152.0355405146738,79.83,77.0,15.0,21.68,PG,1650965574.0
182,Palabuhanratu,-21.492980593009108,94.33925093518769,71.46,67.0,98.0,23.73,ID,1650951175.0
183,Manggar,-3.687231308908622,107.00374028445083,84.87,70.0,100.0,9.44,ID,1650954776.0
184,Touros,3.7333604561545854,-29.617797016615697,79.81,78.0,50.0,5.53,BR,1650922377.0
185,Cherskiy,75.35380556984964,157.11100682652108,10.51,90.0,100.0,10.63,RU,1650965577.0
186,Chara,55.9349691954815,119.25919341025224,19.63,81.0,93.0,3.74,RU,1650961978.0
187,Geraldton,-30.419712917994318,111.2304628969581,67.08,57.0,80.0,16.28,AU,1650954779.0
188,Yuncheng,23.041681326065117,111.92821255574711,77.07,87.0,35.0,4.12,CN,1650958379.0
189,Gulshat,46.45826245407986,74.2317808037617,42.13,62.0,4.0,7.49,KZ,1650951180.0
190,Umm lajj,26.044707312054967,37.64777740656308,68.65,36.0,0.0,5.84,SA,1650940381.0
191,Brae,65.51701865819729,0.08228162957092877,38.08,54.0,90.0,19.53,GB,1650929581.0
192,Kaspiyskiy,44.76359129426908,47.55313024269472,55.15,79.0,2.0,9.35,RU,1650940382.0
193,Waingapu,-13.236958188849869,118.50618799973239,84.83,57.0,19.0,8.08,ID,1650958383.0
194,Sistranda,67.05670248467555,8.477162089642121,34.66,65.0,100.0,24.07,NO,1650933183.0
195,Louisbourg,45.94202355820596,-59.647570134517835,43.05,96.0,12.0,13.53,CA,1650918784.0
196,Bosaso,13.125061610796294,48.388860767127824,82.45,83.0,55.0,19.13,SO,1650940384.0
197,Piacabucu,-15.849875958017918,-30.473461750613012,79.65,78.0,7.0,20.51,BR,1650922385.0
198,Srednekolymsk,72.21220124207343,153.93415464977494,16.63,91.0,100.0,12.5,RU,1650965586.0
199,Marquette,46.14004115040311,-88.05576086919422,40.35,75.0,100.0,8.88,US,1650911587.0
200,Xiuyan,40.72338401529723,123.34721016752997,54.7,93.0,94.0,5.21,CN,1650958387.0
201,Chapada dos guimaraes,-15.27583875463857,-56.00798179959148,81.66,60.0,9.0,5.73,BR,1650915188.0
202,Mundo nuevo,19.727934396204503,-94.64825980752397,79.83,86.0,2.0,19.08,MX,1650907989.0
203,Port blair,13.006700734047996,95.04036886970977,84.87,66.0,17.0,6.6,IN,1650949390.0
204,Bambous virieux,-40.315170718480275,82.49956333563097,57.65,90.0,100.0,23.71,MU,1650947590.0
205,Hervey bay,-24.41681650170439,154.46994481737028,74.39,66.0,100.0,22.48,AU,1650965591.0
206,Ipswich,52.0897461612808,1.14879076055567,44.67,86.0,5.0,8.05,GB,1650933192.0
207,Nouadhibou,20.74126038907903,-16.766313249926952,66.22,83.0,0.0,15.9,MR,1650929592.0
208,Portland,-54.934542680341195,131.3681456919333,42.35,95.0,100.0,30.8,AU,1650961993.0
209,Magole,-6.315969115222572,37.28670250268104,68.31,97.0,86.0,1.88,TZ,1650940394.0
210,Katha,24.113322991530993,96.29307678688554,74.68,37.0,1.0,1.77,MM,1650952994.0
211,Hegang,47.258790278390364,130.73782523304675,46.98,70.0,100.0,8.01,CN,1650958395.0
212,Adre,14.515434700267647,22.115712776767765,77.14,24.0,96.0,4.92,TD,1650933196.0
213,Narsaq,74.35102895029499,-65.65897135416998,2.35,91.0,32.0,6.42,GL,1650915197.0
214,Senanga,-16.739958182177944,23.587481803729077,65.19,71.0,51.0,3.62,ZM,1650936797.0
215,Robertson,-32.81165401024111,20.476875283675952,50.25,59.0,0.0,6.46,ZA,1650936798.0
216,Kavieng,0.6162144118598718,153.91273213483953,83.05,77.0,46.0,16.4,PG,1650969199.0
217,Chicama,-11.062085181190227,-85.06156827588353,72.37,69.0,33.0,16.17,PE,1650908000.0
218,Caravelas,-18.989053352082294,-36.567167567810486,80.74,73.0,12.0,13.47,BR,1650922400.0
219,Ust-kuyga,70.26998793861088,135.3290793574036,7.45,88.0,95.0,0.94,RU,1650965601.0
220,Gamba,-8.74665281775519,1.8161423007034045,77.92,71.0,49.0,13.56,GA,1650929602.0
221,Namibe,-18.658791505225466,8.910910637972393,66.72,79.0,0.0,21.0,AO,1650933202.0
222,Lavrentiya,71.14128400132611,-173.57688727132762,16.97,88.0,100.0,9.69,RU,1650886403.0
223,Muroto,29.51606948456812,136.04483520052145,72.95,93.0,15.0,13.31,JP,1650962004.0
224,Arman,55.859541607125095,148.4009933141166,30.0,81.0,90.0,19.13,RU,1650965604.0
225,Vestmannaeyjar,58.51208430790871,-17.01096815965502,48.47,79.0,100.0,17.11,IS,1650926005.0
226,Lagoa,48.67061629906448,-26.985547852769713,51.66,80.0,2.0,15.08,PT,1650922406.0
227,Aldan,59.367663713362674,122.96696477003667,29.01,63.0,50.0,6.51,RU,1650962006.0
228,Elat,28.459488236637227,35.01058401818739,77.85,26.0,0.0,6.64,IL,1650940407.0
229,Gedo,8.967198087923123,36.95733820850319,57.63,97.0,96.0,0.45,ET,1650940408.0
230,Bonavista,51.38157346284132,-48.14435191177574,39.79,94.0,99.0,16.44,CA,1650918808.0
231,Nyurba,66.35123025874921,118.34490016792654,17.96,83.0,64.0,1.16,RU,1650962009.0
232,Wenling,27.589025900248416,123.95623928485878,74.35,93.0,76.0,20.18,CN,1650962010.0
233,Noumea,-30.045537009076277,162.65490327135,69.53,71.0,27.0,17.29,NC,1650969210.0
234,Grand baie,-18.634169397111364,56.4168779190866,79.05,72.0,24.0,24.38,MU,1650944011.0
235,Hambantota,2.156853748325773,84.10126600816204,84.04,73.0,98.0,7.18,LK,1650951212.0
236,Hurghada,27.19300247236312,32.897039268884384,73.94,31.0,14.0,6.42,EG,1650936812.0
237,Kaeo,-28.20995416896809,175.88987133923195,69.33,59.0,0.0,8.5,NZ,1650972813.0
238,Elizabeth city,34.82970284284839,-74.33049486143565,72.39,73.0,9.0,4.61,US,1650911614.0
239,Bondo,3.4978342084032477,24.352552024243977,66.0,98.0,100.0,1.45,CD,1650936814.0
240,Sardarshahr,28.644350269447216,74.22502066612887,82.13,20.0,6.0,7.61,IN,1650949415.0
241,Lahat,-3.4363323851518857,103.31832458594107,73.27,98.0,100.0,2.53,ID,1650954816.0
242,Pemangkat,1.5269608956866847,109.04968690587452,77.81,85.0,80.0,7.49,ID,1650954817.0
243,Pavino,59.64507641042326,46.55074596559629,45.32,96.0,100.0,8.63,RU,1650940418.0
244,Cap malheureux,-15.466496912620855,56.01489012572199,80.71,59.0,70.0,15.77,MU,1650944018.0
245,Banfora,10.585786287484709,-4.619537227677142,84.76,16.0,88.0,4.61,BF,1650929619.0
246,Mana,8.008966810962235,-53.017671516073904,80.33,83.0,71.0,18.39,GF,1650915220.0
247,Sisimiut,66.11401838167268,-54.893992283088,29.03,79.0,100.0,23.44,GL,1650915220.0
248,Gander,49.37083524583579,-54.34400438359272,40.17,96.0,90.0,5.93,CA,1650920621.0
249,Ngukurr,-18.3595746076423,134.928738682448,77.72,62.0,1.0,13.49,AU,1650963822.0
250,Port hedland,-19.786983307376232,118.36701797884666,81.0,68.0,53.0,7.67,AU,1650958422.0
251,Volksrust,-27.116974369767192,29.72580275281055,44.19,86.0,35.0,3.89,ZA,1650936823.0
252,Bogande,12.870533492461476,-0.37899669992498275,85.59,12.0,99.0,3.22,BF,1650929624.0
253,Yangjiang,20.833557323325806,112.35859686509184,79.36,89.0,6.0,15.64,CN,1650958425.0
254,Limbang,5.0324275692354234,114.89211719616361,79.16,100.0,75.0,4.61,MY,1650958425.0
255,Gushikawa,20.361777973173744,136.74760182682752,80.98,80.0,4.0,19.95,JP,1650962026.0
256,Dalinghe,40.777989670370715,121.50952238019136,55.02,64.0,97.0,12.57,CN,1650958427.0
257,Nantucket,36.784743560591664,-68.60318936400283,59.97,65.0,33.0,16.42,US,1650911627.0
258,Ballina,-30.427693159033545,157.00965872715977,69.71,70.0,98.0,15.7,AU,1650965628.0
259,San diego,10.29218719640545,-73.3264449910827,79.25,89.0,75.0,9.22,CO,1650911628.0
260,Carnarvon,-21.295403573648358,106.4569337411832,75.52,75.0,100.0,12.75,AU,1650954829.0
261,Panguna,-5.713703300288941,154.70259173090983,86.23,64.0,95.0,3.38,PG,1650969230.0
262,Constitucion,20.192048962296823,-115.62994951721893,68.68,72.0,0.0,9.62,MX,1650900830.0
263,Hami,41.409839536467246,93.61050079524654,53.78,16.0,75.0,17.72,CN,1650958432.0
264,Oranjestad,14.435648198394176,-70.69062431165081,79.75,81.0,99.0,21.54,AW,1650915232.0
265,Tautira,-18.425716080724484,-143.84595826713073,80.56,70.0,6.0,12.91,PF,1650893633.0
266,Mantua,25.105284453475093,-85.20556422125792,77.25,79.0,7.0,17.27,CU,1650908034.0
267,Lodja,-4.118992939059879,23.76769392052296,69.73,98.0,90.0,1.25,CD,1650936834.0
268,Airai,10.540816225394181,144.93746273328696,82.49,82.0,84.0,22.62,PW,1650965635.0
269,Kuytun,42.99637486920935,84.81994730755429,27.91,85.0,100.0,7.92,CN,1650958436.0
270,Havelock,32.555734303451146,-71.59332488302564,70.25,85.0,0.0,15.41,US,1650911636.0
271,Chokurdakh,88.0286945736222,156.23207771825986,-8.52,100.0,29.0,4.7,RU,1650965637.0
272,Xinzhou,38.424329049059736,112.08836866293677,52.52,34.0,0.0,6.2,CN,1650958437.0
